CASEID,YEAR,STATE,DETOX,TREATMT,OWNERSHP,FEDOWN,SRVC71,SRVC108,SRVC85,SRVC87,SRVC86,OTP,OTPALL,OTPTYPE,COMPSAT,DUI_DWI,ONLYDUI,SIGNLANG,LANG,LANG16,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SRVC33,SRVC63,SRVC62,SRVC113,SRVC114,SRVC115,SRVC61,SRVC31,SRVC32,SRVC116,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,SRVC75,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,FEESCALE,PAYASST,REVCHK3,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,LOC5
11535,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,D,0
11536,2014,PA,0,1,2,,1,0,0,0,0,0,,,4,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
11537,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,0,1,0,0,0,0,1
11538,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,D,0
11539,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,D,0
11540,2014,PA,1,1,2,,1,1,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,1,0,0,1,1,1,0,0,1,1,1,D,0,1,D,0
11541,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,D,1,D,0
11542,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,D,0
11543,2014,PA,0,1,2,,1,0,0,0,0,0,,,3,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,0,,,1,0,0,1,1,0,,,,,,0,0,0,0,0,1,1,0,D,0,0
11544,2014,PA,0,1,2,,0,0,0,0,0,0,,,3,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,,,1,0,1,1,0,0,,,,,,1,1,0,1,1,1,0,0,0,0,0
11545,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,0,,,1,0,0,1,1,0,,,,,,0,1,0,1,0,1,1,0,0,D,0
11546,2014,PA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
11547,2014,PA,0,1,1,,0,0,0,0,0,0,,,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
11548,2014,PA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,1,0,1,D,1
11549,2014,PA,0,1,1,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
11550,2014,PA,0,1,2,,0,0,1,0,0,1,1,1,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,,,0,,,,,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,D,0
11551,2014,PA,0,1,1,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,D,0
11552,2014,PA,0,1,1,,0,0,0,0,0,0,,,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
11553,2014,PA,0,1,3,,0,0,0,0,0,0,,,M,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,0,,,,,,0,1,0,1,1,1,1,D,1,D,0
11554,2014,PA,0,1,1,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
11555,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,D,0
11556,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,D,0
11557,2014,PA,1,1,1,,1,1,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,,,1,1,1,0,0,0,,,,,,0,0,0,1,0,1,1,1,1,0,0
11558,2014,PA,0,1,1,,0,0,1,1,1,1,1,1,M,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
11559,2014,PA,1,1,1,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0
11560,2014,PA,0,1,1,,0,0,1,0,0,1,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
11561,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,0,0,1,D,0,0,1,1,0,0
11562,2014,PA,0,1,1,,1,1,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0
11563,2014,PA,0,1,1,,0,0,0,0,0,0,,,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
11564,2014,PA,0,1,1,,0,0,0,0,0,0,,,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
11565,2014,PA,1,1,2,,0,1,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11566,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,1,0,1,0,0,0,0,0,0,0
11567,2014,PA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,,,0,,,,,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
11568,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0
11569,2014,PA,0,1,2,,1,1,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
11570,2014,PA,1,1,2,,0,0,0,1,1,0,0,3,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,1,1,1,1,0,0,,,,,,0,1,0,1,0,1,0,0,1,0,0
11571,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
11572,2014,PA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,1,1,1,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,0,1,0,0,0,0,1
11573,2014,PA,0,1,1,,1,1,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,0,0,1,0,0,,,,,,0,1,0,1,0,1,1,0,D,D,1
11574,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,D,0
11575,2014,PA,1,1,1,,1,0,0,1,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,,,1,1,1,1,0,0,,,,,,0,1,0,1,0,1,1,D,1,0,0
11576,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,D,0
11577,2014,PA,0,1,2,,1,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,0,1,1,0,1,0,1
11578,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,0,0,1,0,1,D,0,1,D,0
11579,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,D,0
11580,2014,PA,0,1,2,,0,0,0,1,1,0,0,1,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
11581,2014,PA,0,1,2,,0,0,0,1,0,0,0,1,2,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
11582,2014,PA,0,1,1,,1,1,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,,,0,,,,,1,0,0,1,1,1,1,1,0,1,0,1,D,0,1,0,0
11583,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
11584,2014,PA,0,1,1,,0,0,1,0,0,1,1,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11585,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
11586,2014,PA,1,1,2,,0,0,0,0,0,0,,,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,,,0,,,,,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0
11587,2014,PA,0,1,2,,0,0,0,0,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,1,0,,,1,0,0,1,1,0,,,,,,0,0,0,1,D,1,1,D,1,D,0
11588,2014,PA,0,1,1,,0,1,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,D,0
11589,2014,PA,0,1,2,,1,0,0,0,0,0,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
11590,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,0,1,1,0,0,,,,,,0,0,0,0,0,1,0,0,0,0,0
11591,2014,PA,0,1,2,,1,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
11592,2014,PA,0,1,2,,1,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
11593,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,1,1,0,,,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
11594,2014,PA,0,1,1,,0,0,1,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
11595,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,1,0,,,0,,,,,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0
11596,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
11597,2014,PA,1,1,2,,1,1,0,0,1,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,1,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,1,0,0
11598,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
11599,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,,,1,0,1,1,0,0,,,,,,1,0,0,1,0,1,1,1,1,D,0
11600,2014,PA,0,1,2,,0,0,0,0,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,0,0,1,0,0
11601,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,D,D,D,1,D,0
11602,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,,,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
11603,2014,PA,0,1,2,,0,0,1,1,0,1,1,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,1,0,,,0,,,,,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,D,0
11604,2014,PA,1,1,2,,1,1,0,1,0,0,0,2,2,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
11605,2014,PA,0,1,2,,0,0,1,0,0,1,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,,,0,,,,,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,D,0
11606,2014,PA,0,1,2,,1,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
11607,2014,PA,0,1,2,,0,0,1,0,0,1,0,1,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,0,,,,,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,D,0
11608,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,D,0
11609,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
11610,2014,PA,0,1,2,,1,0,0,1,1,0,0,1,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0
11611,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,1,1,0,,,1,0,1,1,0,0,,,,,,0,0,0,0,1,1,0,0,0,0,0
11612,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,D,0
11613,2014,PA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
11614,2014,PA,1,1,2,,1,1,0,1,0,0,0,2,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
11615,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,0,0,1,0,1,D,D,1,0,0
11616,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,0,0,0,0,0,D,0
11617,2014,PA,0,1,2,,0,0,0,0,0,0,,,3,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
11618,2014,PA,1,1,1,,0,1,0,1,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,,,1,1,1,0,0,0,,,,,,0,0,0,1,0,1,0,0,1,D,0
11619,2014,PA,1,1,2,,1,1,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,,,,,,0,0,0,1,1,1,1,1,1,D,0
11620,2014,PA,0,1,2,,0,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,1,0,1,1,0,0,0,1,1,1,D,0,1,D,0
11621,2014,PA,1,1,6,1,1,1,1,1,1,1,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,,,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
11622,2014,PA,1,1,6,1,1,1,0,1,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,,,0,,,,,1,1,1,0,0,1,0,1,0,D,0,0,D,1,1,D,0
11623,2014,PA,1,1,6,1,1,1,1,1,1,1,0,3,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,,,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0
11624,2014,PA,1,1,2,,0,0,0,1,0,0,,,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,1,1,1,1,0,0,,,,,,1,1,0,1,0,1,1,D,1,D,0
11625,2014,PA,0,1,2,,0,0,0,0,0,0,,,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0
11626,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,0,0,1,0,0,,,,,,0,1,0,1,0,1,1,0,1,0,0
11627,2014,PA,0,1,2,,1,0,0,1,0,0,,,3,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,1,0,,,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,D,0
11628,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
11629,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,D,0
11630,2014,PA,0,1,2,,1,1,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,1,0,1,0,1
11631,2014,PA,0,1,2,,1,1,0,0,0,0,,,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,D,1,D,0,0,D,1
11632,2014,PA,1,1,1,,1,1,1,1,1,1,0,3,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,,,,,0,1,0,1,1,1,1,0,1,D,0
11633,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,D,0
11634,2014,PA,1,1,2,,1,0,0,0,0,0,,,M,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,,,,,,0,0,0,1,0,1,1,0,1,0,0
11635,2014,PA,1,1,1,,0,1,1,1,0,1,0,3,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,1,1,1,0,0,,,,,,0,1,0,1,D,1,1,1,1,D,0
11636,2014,PA,0,1,2,,1,1,0,0,0,0,,,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
11637,2014,PA,0,1,2,,0,0,0,0,0,0,,,M,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,D,0
11638,2014,PA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,1,0,0,0,0,0,0,1,D,0
11639,2014,PA,1,1,1,,1,1,0,1,1,0,0,2,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,,,1,1,1,0,0,0,,,,,,1,0,0,1,0,1,0,0,1,0,0
